Training
Run	D_wins	X_wins

0.98336,220,197
0.98332,221,197
0.98328,221,198
0.98324,222,198
0.9832,222,199
0.98316,222,200
0.98312,223,200
0.98308,224,200
0.98304,224,201
0.983,225,201
0.98296,225,202
0.98292,226,202
0.98288,226,203
0.98284,226,204
0.9828,226,205
0.98276,227,205
0.98272,228,205
0.98268,229,205
0.98264,229,206
0.9826,230,206
0.98256,230,207
0.98252,231,207
0.98248,231,208
0.98244,231,209
0.9824,231,210
0.98236,231,211
0.98232,231,212
0.98228,232,212
0.98224,233,212
0.9822,234,212
0.98216,235,212
0.98212,236,212
0.98208,237,212
0.98204,237,213
0.982,237,214
0.98196,237,215
0.98192,238,215
0.98188,238,216
0.98184,238,217
0.9818,239,217
0.98176,239,218
0.98172,239,219
0.98168,239,220
0.98164,240,220
0.9816,240,221
0.98156,240,222
0.98152,240,223
0.98148,241,223
0.98144,242,223
0.9814,242,224
0.98136,242,225
0.98132,242,226
0.98128,243,226
0.98124,243,227
0.9812,244,227
0.98116,245,227
0.98112,246,227
0.98108,246,228
0.98104,246,229
0.981,246,230
0.98096,246,231
0.98092,247,231
0.98088,248,231
0.98084,248,232
0.9808,248,233
0.98076,248,234
0.98072,249,234
0.98068,249,235
0.98064,250,235
0.9806,251,235
0.98056,251,236
0.98052,252,236
0.98048,252,237
0.98044,253,237
0.9804,253,238
0.98036,254,238
0.98032,255,238
0.98028,256,238
0.98024,256,239
0.9802,256,240
0.98016,256,241
0.98012,256,242
0.98008,257,242
0.98004,258,242
0.98,259,242
0.97996,259,243
0.97992,260,243
0.97988,260,244
0.97984,260,245
0.9798,261,245
0.97976,261,246
0.97972,262,246
0.97968,263,246
0.97964,263,247
0.9796,263,248
0.97956,263,249
0.97952,264,249
0.97948,265,249
0.97944,265,250
0.9794,265,251
0.97936,266,251
0.97932,266,252
0.97928,267,252
0.97924,268,252
0.9792,268,253
0.97916,268,254
0.97912,269,254
0.97908,270,254
0.97904,271,254
0.979,272,254
0.97896,272,255
0.97892,273,255
0.97888,273,256
0.97884,273,257
0.9788,274,257
0.97876,275,257
0.97872,275,258
0.97868,276,258
0.97864,277,258
0.9786,277,259
0.97856,277,260
0.97852,277,261
0.97848,278,261
0.97844,279,261
0.9784,280,261
0.97836,280,262
0.97832,280,263
0.97828,281,263
0.97824,281,264
0.9782,282,264
0.97816,282,265
0.97812,283,265
0.97808,283,266
0.97804,283,267
0.978,284,267
0.97796,284,268
0.97792,285,268
0.97788,285,269
0.97784,285,270
0.9778,286,270
0.97776,287,270
0.97772,287,271
0.97768,288,271
0.97764,289,271
0.9776,289,272
0.97756,290,272
0.97752,290,273
0.97748,290,274
0.97744,291,274
0.9774,291,275
0.97736,292,275
0.97732,293,275
0.97728,293,276
0.97724,294,276
0.9772,294,277
0.97716,294,278
0.97712,295,278
0.97708,296,278
0.97704,297,278
0.977,297,279
0.97696,298,279
0.97692,299,279
0.97688,299,280
0.97684,299,281
0.9768,299,282
0.97676,299,283
0.97672,299,284
0.97668,299,285
0.97664,299,286
0.9766,300,286
0.97656,300,287
0.97652,300,288
0.97648,301,288
0.97644,301,289
0.9764,302,289
0.97636,303,289
0.97632,303,290
0.97628,304,290
0.97624,304,291
0.9762,305,291
0.97616,306,291
0.97612,307,291
0.97608,307,292
0.97604,308,292
0.976,309,292
0.97596,309,293
0.97592,310,293
0.97588,310,294
0.97584,311,294
0.9758,312,294
0.97576,312,295
0.97572,313,295
0.97568,314,295
0.97564,314,296
0.9756,314,297
0.97556,315,297
0.97552,316,297
0.97548,316,298
0.97544,317,298
0.9754,317,299
0.97536,318,299
0.97532,319,299
0.97528,320,299
0.97524,320,300
0.9752,321,300
0.97516,322,300
0.97512,323,300
0.97508,324,300
0.97504,325,300
0.975,325,301
0.97496,326,301
0.97492,326,302
0.97488,327,302
0.97484,328,302
0.9748,329,302
0.97476,330,302
0.97472,331,302
0.97468,332,302
0.97464,332,303
0.9746,333,303
0.97456,334,303
0.97452,335,303
0.97448,336,303
0.97444,337,303
0.9744,337,304
0.97436,337,305
0.97432,338,305
0.97428,338,306
0.97424,338,307
0.9742,338,308
0.97416,338,309
0.97412,339,309
0.97408,340,309
0.97404,341,309
0.974,342,309
0.97396,343,309
0.97392,344,309
0.97388,345,309
0.97384,346,309
0.9738,346,310
0.97376,346,311
0.97372,346,312
0.97368,347,312
0.97364,347,313
0.9736,347,314
0.97356,347,315
0.97352,348,315
0.97348,349,315
0.97344,349,316
0.9734,349,317
0.97336,349,318
0.97332,350,318
0.97328,351,318
0.97324,352,318
0.9732,353,318
0.97316,353,319
0.97312,354,319
0.97308,355,319
0.97304,356,319
0.973,357,319
0.97296,358,319
0.97292,358,320
0.97288,359,320
0.97284,359,321
0.9728,360,321
0.97276,360,322
0.97272,360,323
0.97268,361,323
0.97264,362,323
0.9726,362,324
0.97256,363,324
0.97252,364,324
0.97248,364,325
0.97244,364,326
0.9724,364,327
0.97236,364,328
0.97232,365,328
0.97228,365,329
0.97224,366,329
0.9722,367,329
0.97216,368,329
0.97212,368,330
0.97208,368,331
0.97204,368,332
0.972,369,332
0.97196,369,333
0.97192,370,333
0.97188,370,334
0.97184,370,335
0.9718,370,336
0.97176,371,336
0.97172,371,337
0.97168,371,338
0.97164,372,338
0.9716,372,339
0.97156,373,339
0.97152,373,340
0.97148,374,340
0.97144,374,341
0.9714,375,341
0.97136,376,341
0.97132,376,342
0.97128,376,343
0.97124,377,343
0.9712,377,344
0.97116,378,344
0.97112,378,345
0.97108,379,345
0.97104,379,346
0.971,380,346
0.97096,380,347
0.97092,381,347
0.97088,381,348
0.97084,381,349
0.9708,381,350
0.97076,381,351
0.97072,382,351
0.97068,382,352
0.97064,383,352
0.9706,383,353
0.97056,384,353
0.97052,384,354
0.97048,384,355
0.97044,385,355
0.9704,385,356
0.97036,385,357
0.97032,386,357
0.97028,387,357
0.97024,387,358
0.9702,387,359
0.97016,387,360
0.97012,387,361
0.97008,388,361
0.97004,388,362
0.97,388,363
0.96996,389,363
0.96992,389,364
0.96988,389,365
0.96984,390,365
0.9698,391,365
0.96976,391,366
0.96972,392,366
0.96968,392,367
0.96964,393,367
0.9696,393,368
0.96956,394,368
0.96952,394,369
0.96948,395,369
0.96944,395,370
0.9694,396,370
0.96936,397,370
0.96932,398,370
0.96928,399,370
0.96924,399,371
0.9692,399,372
0.96916,400,372
0.96912,400,373
0.96908,400,374
0.96904,400,375
0.969,400,376
0.96896,401,376
0.96892,402,376
0.96888,403,376
0.96884,404,376
0.9688,405,376
0.96876,405,377
0.96872,406,377
0.96868,407,377
0.96864,407,378
0.9686,408,378
0.96856,408,379
0.96852,408,380
0.96848,408,381
0.96844,409,381
0.9684,410,381
0.96836,411,381
0.96832,412,381
0.96828,413,381
0.96824,413,382
0.9682,413,383
0.96816,414,383
0.96812,414,384
0.96808,415,384
0.96804,415,385
0.968,416,385
0.96796,416,386
0.96792,417,386
0.96788,418,386
0.96784,419,386
0.9678,420,386
0.96776,420,387
0.96772,420,388
0.96768,421,388
0.96764,421,389
0.9676,421,390
0.96756,421,391
0.96752,422,391
0.96748,422,392
0.96744,422,393
0.9674,423,393
0.96736,424,393
0.96732,424,394
0.96728,425,394
0.96724,426,394
0.9672,427,394
0.96716,427,395
0.96712,428,395
0.96708,428,396
0.96704,428,397
0.967,429,397
0.96696,429,398
0.96692,430,398
0.96688,430,399
0.96684,431,399
0.9668,431,400
0.96676,431,401
0.96672,431,402
0.96668,431,403
0.96664,432,403
0.9666,433,403
0.96656,433,404
0.96652,433,405
0.96648,433,406
0.96644,434,406
0.9664,435,406
0.96636,436,406
0.96632,437,406
0.96628,437,407
0.96624,438,407
0.9662,438,408
0.96616,439,408
0.96612,439,409
0.96608,440,409
0.96604,441,409
0.966,442,409
0.96596,443,409
0.96592,444,409
0.96588,444,410
0.96584,444,411
0.9658,445,411
0.96576,445,412
0.96572,446,412
0.96568,447,412
0.96564,447,413
0.9656,447,414
0.96556,448,414
0.96552,448,415
0.96548,449,415
0.96544,449,416
0.9654,450,416
0.96536,451,416
0.96532,452,416
0.96528,453,416
0.96524,453,417
0.9652,453,418
0.96516,454,418
0.96512,454,419
0.96508,455,419
0.96504,456,419
0.965,456,420
0.96496,456,421
0.96492,457,421
0.96488,457,422
0.96484,458,422
0.9648,459,422
0.96476,459,423
0.96472,459,424
0.96468,460,424
0.96464,460,425
0.9646,461,425
0.96456,461,426
0.96452,462,426
0.96448,463,426
0.96444,463,427
0.9644,464,427
0.96436,464,428
0.96432,465,428
0.96428,466,428
0.96424,466,429
0.9642,467,429
0.96416,468,429
0.96412,468,430
0.96408,469,430
0.96404,470,430
0.964,471,430
0.96396,471,431
0.96392,471,432
0.96388,471,433
0.96384,472,433
0.9638,472,434
0.96376,473,434
0.96372,473,435
0.96368,474,435
0.96364,474,436
0.9636,475,436
0.96356,476,436
0.96352,476,437
0.96348,476,438
0.96344,476,439
0.9634,476,440
0.96336,476,441
0.96332,477,441
0.96328,477,442
0.96324,477,443
0.9632,477,444
0.96316,477,445
0.96312,477,446
0.96308,477,447
0.96304,477,448
0.963,477,449
0.96296,477,450
0.96292,478,450
0.96288,478,451
0.96284,479,451
0.9628,480,451
0.96276,480,452
0.96272,480,453
0.96268,481,453
0.96264,481,454
0.9626,481,455
0.96256,482,455
0.96252,482,456
0.96248,483,456
0.96244,484,456
0.9624,484,457
0.96236,485,457
0.96232,486,457
0.96228,487,457
0.96224,487,458
0.9622,488,458
0.96216,489,458
0.96212,489,459
0.96208,490,459
0.96204,491,459
0.962,492,459
0.96196,492,460
0.96192,493,460
0.96188,493,461
0.96184,493,462
0.9618,493,463
0.96176,494,463
0.96172,494,464
0.96168,494,465
0.96164,495,465
0.9616,496,465
0.96156,497,465
0.96152,497,466
0.96148,498,466
0.96144,498,467
0.9614,498,468
0.96136,499,468
0.96132,500,468
0.96128,500,469
0.96124,501,469
0.9612,502,469
0.96116,503,469
0.96112,504,469
0.96108,505,469
0.96104,506,469
0.961,506,470
0.96096,507,470
0.96092,508,470
0.96088,508,471
0.96084,508,472
0.9608,508,473
0.96076,509,473
0.96072,509,474
0.96068,510,474
0.96064,510,475
0.9606,511,475
0.96056,512,475
0.96052,512,476
0.96048,512,477
0.96044,512,478
0.9604,513,478
0.96036,513,479
0.96032,514,479
0.96028,514,480
0.96024,514,481
0.9602,514,482
0.96016,515,482
0.96012,515,483
0.96008,516,483
0.96004,516,484
0.96,516,485
0.95996,517,485
0.95992,517,486
0.95988,517,487
0.95984,517,488
0.9598,517,489
0.95976,518,489
0.95972,519,489
0.95968,520,489
0.95964,521,489
0.9596,522,489
0.95956,522,490
0.95952,523,490
0.95948,524,490
0.95944,524,491
0.9594,524,492
0.95936,524,493
0.95932,524,494
0.95928,524,495
0.95924,524,496
0.9592,525,496
0.95916,525,497
0.95912,525,498
0.95908,525,499
0.95904,525,500
0.959,526,500
0.95896,526,501
0.95892,526,502
0.95888,526,503
0.95884,526,504
0.9588,527,504
0.95876,527,505
0.95872,527,506
0.95868,528,506
0.95864,528,507
0.9586,529,507
0.95856,530,507
0.95852,531,507
0.95848,531,508
0.95844,531,509
0.9584,531,510
0.95836,531,511
0.95832,532,511
0.95828,532,512
0.95824,532,513
0.9582,533,513
0.95816,533,514
0.95812,534,514
0.95808,534,515
0.95804,535,515
0.958,535,516
0.95796,535,517
0.95792,535,518
0.95788,535,519
0.95784,536,519
0.9578,536,520
0.95776,537,520
0.95772,537,521
0.95768,538,521
0.95764,539,521
0.9576,539,522
0.95756,539,523
0.95752,540,523
0.95748,540,524
0.95744,540,525
0.9574,541,525
0.95736,542,525
0.95732,542,526
0.95728,542,527
0.95724,542,528
0.9572,543,528
0.95716,544,528
0.95712,544,529
0.95708,544,530
0.95704,544,531
0.957,544,532
0.95696,545,532
0.95692,546,532
0.95688,546,533
0.95684,547,533
0.9568,548,533
0.95676,548,534
0.95672,548,535
0.95668,548,536
0.95664,549,536
0.9566,549,537
0.95656,550,537
0.95652,550,538
0.95648,550,539
0.95644,550,540
0.9564,550,541
0.95636,550,542
0.95632,551,542
0.95628,551,543
0.95624,552,543
0.9562,553,543
0.95616,554,543
0.95612,554,544
0.95608,555,544
0.95604,556,544
0.956,557,544
0.95596,557,545
0.95592,557,546
0.95588,557,547
0.95584,558,547
0.9558,558,548
0.95576,558,549
0.95572,559,549
0.95568,560,549
0.95564,560,550
0.9556,560,551
0.95556,560,552
0.95552,560,553
0.95548,560,554
0.95544,560,555
0.9554,560,556
0.95536,561,556
0.95532,561,557
0.95528,561,558
0.95524,561,559
0.9552,562,559
0.95516,562,560
0.95512,562,561
0.95508,562,562
0.95504,563,562
0.955,564,562
0.95496,564,563
0.95492,564,564
0.95488,565,564
0.95484,566,564
0.9548,567,564
0.95476,567,565
0.95472,568,565
0.95468,569,565
0.95464,569,566
0.9546,569,567
0.95456,570,567
0.95452,571,567
0.95448,572,567
0.95444,572,568
0.9544,572,569
0.95436,573,569
0.95432,573,570
0.95428,573,571
0.95424,573,572
0.9542,574,572
0.95416,574,573
0.95412,574,574
0.95408,575,574
0.95404,575,575
0.954,575,576
0.95396,576,576
0.95392,576,577
0.95388,577,577
0.95384,578,577
0.9538,579,577
0.95376,580,577
0.95372,581,577
0.95368,582,577
0.95364,582,578
0.9536,583,578
0.95356,584,578
0.95352,585,578
0.95348,586,578
0.95344,587,578
0.9534,588,578
0.95336,588,579
0.95332,589,579
0.95328,590,579
0.95324,590,580
0.9532,591,580
0.95316,592,580
0.95312,593,580
0.95308,593,581
0.95304,593,582
0.953,594,582
0.95296,595,582
0.95292,595,583
0.95288,595,584
0.95284,595,585
0.9528,596,585
0.95276,597,585
0.95272,598,585
0.95268,599,585
0.95264,600,585
0.9526,600,586
0.95256,600,587
0.95252,601,587
0.95248,602,587
0.95244,602,588
0.9524,603,588
0.95236,604,588
0.95232,605,588
0.95228,605,589
0.95224,605,590
0.9522,606,590
0.95216,606,591
0.95212,607,591
0.95208,608,591
0.95204,609,591
0.952,609,592
0.95196,609,593
0.95192,610,593
0.95188,610,594
0.95184,611,594
0.9518,611,595
0.95176,611,596
0.95172,612,596
0.95168,613,596
0.95164,613,597
0.9516,613,598
0.95156,613,599
0.95152,613,600
0.95148,613,601
0.95144,614,601
0.9514,615,601
0.95136,616,601
0.95132,616,602
0.95128,617,602
0.95124,618,602
0.9512,618,603
0.95116,618,604
0.95112,618,605
0.95108,618,606
0.95104,619,606
0.951,619,607
0.95096,620,607
0.95092,620,608
0.95088,620,609
0.95084,621,609
0.9508,621,610
0.95076,622,610
0.95072,622,611
0.95068,623,611
0.95064,624,611
0.9506,625,611
0.95056,625,612
0.95052,625,613
0.95048,625,614
0.95044,625,615
0.9504,625,616
0.95036,626,616
0.95032,626,617
0.95028,627,617
0.95024,627,618
0.9502,627,619
0.95016,627,620
0.95012,628,620
0.95008,628,621
0.95004,629,621
0.95,630,621
0.94996,630,622
0.94992,631,622
0.94988,632,622
0.94984,632,623
0.9498,633,623
0.94976,634,623
0.94972,634,624
0.94968,634,625
0.94964,635,625
0.9496,636,625
0.94956,637,625
0.94952,638,625
0.94948,639,625
0.94944,639,626
0.9494,639,627
0.94936,639,628
0.94932,639,629
0.94928,639,630
0.94924,640,630
0.9492,641,630
0.94916,642,630
0.94912,643,630
0.94908,644,630
0.94904,645,630
0.949,646,630
0.94896,646,631
0.94892,646,632
0.94888,646,633
0.94884,646,634
0.9488,647,634
0.94876,647,635
0.94872,647,636
0.94868,648,636
0.94864,648,637
0.9486,648,638
0.94856,648,639
0.94852,649,639
0.94848,650,639
0.94844,651,639
0.9484,652,639
0.94836,653,639
0.94832,654,639
0.94828,655,639
0.94824,655,640
0.9482,656,640
0.94816,656,641
0.94812,656,642
0.94808,657,642
0.94804,657,643
0.948,657,644
0.94796,658,644
0.94792,659,644
0.94788,660,644
0.94784,660,645
0.9478,660,646
0.94776,661,646
0.94772,661,647
0.94768,661,648
0.94764,661,649
0.9476,662,649
0.94756,663,649
0.94752,664,649
0.94748,664,650
0.94744,664,651
0.9474,664,652
0.94736,664,653
0.94732,664,654
0.94728,664,655
0.94724,664,656
0.9472,664,657
0.94716,665,657
0.94712,665,658
0.94708,666,658
0.94704,667,658
0.947,667,659
0.94696,667,660
0.94692,667,661
0.94688,668,661
0.94684,668,662
0.9468,669,662
0.94676,670,662
0.94672,671,662
0.94668,672,662
0.94664,672,663
0.9466,672,664
0.94656,672,665
0.94652,673,665
0.94648,673,666
0.94644,673,667
0.9464,673,668
0.94636,674,668
0.94632,674,669
0.94628,674,670
0.94624,675,670
0.9462,676,670
0.94616,677,670
0.94612,677,671
0.94608,678,671
0.94604,678,672
0.946,678,673
0.94596,678,674
0.94592,678,675
0.94588,678,676
0.94584,678,677
0.9458,679,677
0.94576,679,678
0.94572,680,678
0.94568,680,679
0.94564,681,679
0.9456,681,680
0.94556,682,680
0.94552,682,681
0.94548,683,681
0.94544,684,681
0.9454,685,681
0.94536,686,681
0.94532,686,682
0.94528,687,682
0.94524,687,683
0.9452,688,683
0.94516,688,684
0.94512,689,684
0.94508,689,685
0.94504,689,686
0.945,689,687
0.94496,690,687
0.94492,690,688
0.94488,690,689
0.94484,691,689
0.9448,692,689
0.94476,692,690
0.94472,692,691
0.94468,692,692
0.94464,693,692
0.9446,693,693
0.94456,693,694
0.94452,693,695
0.94448,694,695
0.94444,694,696
0.9444,695,696
0.94436,696,696
0.94432,696,697
0.94428,697,697
0.94424,698,697
0.9442,698,698
0.94416,698,699
0.94412,699,699
0.94408,699,700
0.94404,700,700
0.944,701,700
0.94396,702,700
0.94392,703,700
0.94388,704,700
0.94384,704,701
0.9438,704,702
0.94376,705,702
0.94372,706,702
0.94368,707,702
0.94364,707,703
0.9436,707,704
0.94356,708,704
0.94352,709,704
0.94348,710,704
0.94344,711,704
0.9434,712,704
0.94336,713,704
0.94332,714,704
0.94328,715,704
0.94324,715,705
0.9432,716,705
0.94316,716,706
0.94312,716,707
0.94308,717,707
0.94304,718,707
0.943,718,708
0.94296,719,708
0.94292,720,708
0.94288,721,708
0.94284,721,709
0.9428,721,710
0.94276,721,711
0.94272,721,712
0.94268,722,712
0.94264,722,713
0.9426,722,714
0.94256,723,714
0.94252,724,714
0.94248,725,714
0.94244,726,714
0.9424,727,714
0.94236,727,715
0.94232,727,716
0.94228,727,717
0.94224,728,717
0.9422,729,717
0.94216,730,717
0.94212,730,718
0.94208,731,718
0.94204,731,719
0.942,732,719
0.94196,733,719
0.94192,734,719
0.94188,735,719
0.94184,736,719
0.9418,737,719
0.94176,737,720
0.94172,737,721
0.94168,737,722
0.94164,738,722
0.9416,738,723
0.94156,738,724
0.94152,739,724
0.94148,739,725
0.94144,740,725
0.9414,741,725
0.94136,742,725
0.94132,743,725
0.94128,744,725
0.94124,745,725
0.9412,746,725
0.94116,746,726
0.94112,746,727
0.94108,746,728
0.94104,747,728
0.941,747,729
0.94096,747,730
0.94092,747,731
0.94088,748,731
0.94084,749,731
0.9408,750,731
0.94076,751,731
0.94072,751,732
0.94068,751,733
0.94064,751,734
0.9406,752,734
0.94056,753,734
0.94052,754,734
0.94048,755,734
0.94044,756,734
0.9404,756,735
0.94036,756,736
0.94032,757,736
0.94028,758,736
0.94024,759,736
0.9402,759,737
0.94016,759,738
0.94012,759,739
0.94008,759,740
0.94004,760,740
0.94,761,740
0.93996,762,740
0.93992,762,741
0.93988,763,741
0.93984,764,741
0.9398,765,741
0.93976,765,742
0.93972,766,742
0.93968,767,742
0.93964,767,743
0.9396,768,743
0.93956,768,744
0.93952,769,744
0.93948,769,745
0.93944,770,745
0.9394,771,745
0.93936,772,745
0.93932,772,746
0.93928,772,747
0.93924,773,747
0.9392,774,747
0.93916,774,748
0.93912,774,749
0.93908,774,750
0.93904,775,750
0.939,776,750
0.93896,777,750
0.93892,778,750
0.93888,779,750
0.93884,780,750
0.9388,781,750
0.93876,782,750
0.93872,783,750
0.93868,783,751
0.93864,784,751
0.9386,784,752
0.93856,785,752
0.93852,786,752
0.93848,786,753
0.93844,787,753
0.9384,788,753
0.93836,788,754
0.93832,789,754
0.93828,789,755
0.93824,790,755
0.9382,790,756
0.93816,790,757
0.93812,791,757
0.93808,792,757
0.93804,793,757
0.938,794,757
0.93796,794,758
0.93792,794,759
0.93788,794,760
0.93784,795,760
0.9378,795,761
0.93776,796,761
0.93772,797,761
0.93768,797,762
